Country;Code;State;District;Region;RegionType
ua;5324083909;Полтавська;Полтавський;Курилехівка;village
ua;5324083910;Полтавська;Полтавський;Мале Микільське;village
ua;5324083911;Полтавська;Полтавський;Марківка;village
ua;5324083912;Полтавська;Полтавський;Цибулі;village
ua;5324084001;Полтавська;Полтавський;Новоселівка;village
ua;5324084002;Полтавська;Полтавський;Брунівка;village
ua;5324084004;Полтавська;Полтавський;Вільховий Ріг;village
ua;5324084008;Полтавська;Полтавський;Крюкове;village
ua;5324084009;Полтавська;Полтавський;Пасківка;village
ua;5324084010;Полтавська;Полтавський;Терентіївка;village
ua;5324084601;Полтавська;Полтавський;Рунівщина;village
ua;5324084605;Полтавська;Полтавський;Гаврилки;village
ua;5324084606;Полтавська;Полтавський;Глоби;village
ua;5324084609;Полтавська;Полтавський;Карнаухи;village
ua;5324084613;Полтавська;Полтавський;Сягайли;village
ua;5324084614;Полтавська;Полтавський;Петрашівка;village
ua;5324084615;Полтавська;Полтавський;Фисуни;village
ua;5324084901;Полтавська;Полтавський;Степне;settlement
ua;5324085001;Полтавська;Полтавський;Судіївка;village
ua;5324085003;Полтавська;Полтавський;Шевченки;village
ua;5324085201;Полтавська;Полтавський;Супрунівка;village
ua;5324085203;Полтавська;Полтавський;Говтвянчик;village
ua;5324085205;Полтавська;Полтавський;Івашки;village
ua;5324085207;Полтавська;Полтавський;Мильці;village
ua;5324085209;Полтавська;Полтавський;Шостаки;village
ua;5324085701;Полтавська;Полтавський;Тахтаулове;village
ua;5324085702;Полтавська;Полтавський;Жуки;village
ua;5324085901;Полтавська;Полтавський;Терешки;village
ua;5324085908;Полтавська;Полтавський;Копили;village
ua;5324086201;Полтавська;Полтавський;Великий Тростянець;village
ua;5324086202;Полтавська;Полтавський;Буланове;village
ua;5324086203;Полтавська;Полтавський;Вищі Вільшани;village
ua;5324086204;Полтавська;Полтавський;Квіткове;village
ua;5324086205;Полтавська;Полтавський;Малий Тростянець;village
ua;5324086206;Полтавська;Полтавський;Нижні Вільшани;village
ua;5324086207;Полтавська;Полтавський;Пожарна Балка;village
ua;5324086208;Полтавська;Полтавський;Сапожине;village
ua;5324086501;Полтавська;Полтавський;Черкасівка;village
ua;5324086502;Полтавська;Полтавський;Божки;village
